REGISTRO;PRODUTO;TIPO DE PRODUTO ;APRESENTACAO;CLASSE TERAPEUTICA;CNPJ;LABORATORIO;PF Sem Impostos;TARJA
1,02E+12;VALSARTANA;Genérico;80MG COM REV CT BL AL AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;57.507.378/0003-65;EMS S/A;66,72;Tarja Vermelha(*)
1,02E+12;VALSARTANA;Genérico;160MG COM REV CT BL AL AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;57.507.378/0003-65;EMS S/A;66,72;Tarja Vermelha(*)
1,02E+12;VALSARTANA;Genérico;320 MG COM REV CT BL AL AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;57.507.378/0003-65;EMS S/A;66,72;Tarja Vermelha(*)
1,06E+12;COSARTAN;Similar;160MG COM REV CT BL AL AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;102,67;Tarja  Vermelha
1,06E+12;COSARTAN;Similar;320MG COM REV CT BL AL AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;102,65;Tarja  Vermelha
1,35E+12;ARTEROX;Genérico;320 MG COM REV CT BL AL AL X  20;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;29,43;Tarja Vermelha(*)
1,35E+12;ARTEROX;Genérico;320 MG COM REV CT BL AL AL X  30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;44,13;Tarja Vermelha(*)
1,35E+12;ARTEROX;Genérico;320 MG COM REV CT BL AL AL X  60;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;88,26;Tarja Vermelha(*)
1,35E+12;ARTEROX;Genérico;320 MG COM REV CT BL AL AL X  90 EMB FRAC;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;132,4;Tarja Vermelha(*)
1,35E+12;ARTEROX;Genérico;80 MG COM REV CT BL AL AL X  20;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;28,15;Tarja Vermelha(*)
1,35E+12;ARTEROX;Genérico;80 MG COM REV CT BL AL AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;42,23;Tarja Vermelha(*)
1,35E+12;ARTEROX;Genérico;80 MG COM REV CT BL AL AL X  60;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;84,45;Tarja Vermelha(*)
1,35E+12;ARTEROX;Genérico;80 MG BL AL COM REV CT AL X  90 (EMB FRAC);C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;126,68;Tarja Vermelha(*)
1,35E+12;ARTEROX;Genérico;160 MG COM REV CT BL AL AL X  20;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;28,15;Tarja Vermelha(*)
1,35E+12;ARTEROX;Genérico;160 MG COM REV CT BL AL AL X  30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;42,23;Tarja Vermelha(*)
1,35E+12;ARTEROX;Genérico;160 MG COM REV CT BL AL AL X  60;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;84,45;Tarja Vermelha(*)
1,35E+12;ARTEROX;Genérico;160 MG COM REV CT BL AL AL X  90 (EMB FRAC);C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;126,68;Tarja Vermelha(*)
1,83E+12;VALSARTANA;Genérico;80 MG COM REV CT BL AL/AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;10.588.595/0010-92;SANOFI MEDLEY FARMACÊUTICA LTDA.;42,25;Tarja Vermelha(*)
1,83E+12;VALSARTANA;Genérico;80 MG COM REV CT BL AL/AL X 60;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;10.588.595/0010-92;SANOFI MEDLEY FARMACÊUTICA LTDA.;104,78;Tarja Vermelha(*)
1,83E+12;VALSARTANA;Genérico;160 MG COM REV CT BL AL/AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;10.588.595/0010-92;SANOFI MEDLEY FARMACÊUTICA LTDA.;59,37;Tarja Vermelha(*)
1,83E+12;VALSARTANA;Genérico;160 MG COM REV CT BL AL/AL X 60;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;10.588.595/0010-92;SANOFI MEDLEY FARMACÊUTICA LTDA.;109,14;Tarja Vermelha(*)
1,83E+12;VALSARTANA;Genérico;320 MG COM REV CT BL AL/AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;10.588.595/0010-92;SANOFI MEDLEY FARMACÊUTICA LTDA.;58,21;Tarja Vermelha(*)
1,83E+12;VALSARTANA;Genérico;320 MG COM REV CT BL AL/AL X 60;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;10.588.595/0010-92;SANOFI MEDLEY FARMACÊUTICA LTDA.;116,44;Tarja Vermelha(*)
1,27E+12;VALSARTANA;Genérico;80MG COM REV CT BL AL AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;72.593.791/0001-11;NOVA QUIMICA FARMACÊUTICA S/A;42,16;Tarja Vermelha(*)
1,27E+12;VALSARTANA;Genérico;160MG COM REV CT BL AL AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;72.593.791/0001-11;NOVA QUIMICA FARMACÊUTICA S/A;49,91;Tarja Vermelha(*)
1,27E+12;VALSARTANA;Genérico;320 MG COM REV. CT BL AL/AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;72.593.791/0001-11;NOVA QUIMICA FARMACÊUTICA S/A;55,75;Tarja Vermelha(*)
1,68E+12;VALSARTANA;Genérico;80MG COM REV CT BL AL AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;05.044.984/0001-26;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;66,72;Tarja Vermelha(*)
1,68E+12;VALSARTANA;Genérico;160MG COM REV CT BL AL AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;05.044.984/0001-26;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;66,72;Tarja Vermelha(*)
1,68E+12;VALSARTANA;Genérico;320 MG COM REV. CT BL AL/AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;05.044.984/0001-26;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;66,72;Tarja Vermelha(*)
1,06E+12;VALSARTANA;Genérico;80MG COM REV CT BL AL AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;66,72;Tarja Vermelha(*)
1,06E+12;VALSARTANA;Genérico;160MG COM REV CT BL AL AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;65,19;Tarja Vermelha(*)
1,06E+12;VALSARTANA;Genérico;320 MG COM REV. CT BL AL/AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;66,72;Tarja Vermelha(*)
1,36E+12;BRASART;Similar;80MG COM REV CT BL AL AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;00.923.140/0001-31;EMS SIGMA PHARMA LTDA;96,87;Tarja Vermelha(*)
1,36E+12;BRASART;Similar;160MG COM REV CT BL AL AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;00.923.140/0001-31;EMS SIGMA PHARMA LTDA;96,87;Tarja Vermelha(*)
1,36E+12;BRASART;Similar;320 MG COM REV. CT BL AL/AL X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;00.923.140/0001-31;EMS SIGMA PHARMA LTDA;96,84;Tarja Vermelha(*)
1,04E+12;VALSARTANA;Genérico;160 MG COM REV CT BL AL PLAS PCTFE TRANS X 30;C09C0 - ANTAGONISTAS DA ANGIOTENSINA II PUROS;17.159.229/0001-76;LABORATÓRIO TEUTO BRASILEIRO S/A;44,14;Tarja Vermelha(*)
1,36E+12;BRASART BCC;Similar;320 MG + 5 MG COM REV CT BL AL AL X 60;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;00.923.140/0001-31;EMS SIGMA PHARMA LTDA;188,11;Tarja Vermelha(*)
1,06E+12;COSARTAN ALP;Similar;80 MG + 5 MG COM REV CT BL AL AL X 30;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;94,06;Tarja  Vermelha
1,06E+12;COSARTAN ALP;Similar;160 MG + 5 MG COM REV CT BL AL AL X 30;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;94,06;Tarja  Vermelha
1,06E+12;COSARTAN ALP;Similar;160 MG + 5 MG COM REV CT BL AL AL X 60;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;188,11;Tarja  Vermelha
1,06E+12;COSARTAN ALP;Similar;160 MG + 10 MG COM REV CT BL AL AL X 30;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;111,02;Tarja  Vermelha
1,06E+12;COSARTAN ALP;Similar;320 MG + 5 MG COM REV CT BL AL AL X 30;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;94,06;Tarja  Vermelha
1,36E+12;BRASART BCC;Similar;160 MG + 5 MG COM REV CT BL AL AL X 30;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;00.923.140/0001-31;EMS SIGMA PHARMA LTDA;94,06;Tarja Vermelha(*)
1,36E+12;BRASART BCC;Similar;160 MG + 5 MG COM REV CT BL AL AL X 60;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;00.923.140/0001-31;EMS SIGMA PHARMA LTDA;188,11;Tarja Vermelha(*)
1,36E+12;BRASART BCC;Similar;160 MG + 5 MG COM REV CT BL AL AL X 10 ;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;00.923.140/0001-31;EMS SIGMA PHARMA LTDA;31,35;Tarja  Vermelha
1,36E+12;BRASART BCC;Similar;320 MG + 5 MG COM REV CT BL AL AL X 30;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;00.923.140/0001-31;EMS SIGMA PHARMA LTDA;94,06;Tarja Vermelha(*)
1,36E+12;BRASART BCC;Similar;320 MG + 5 MG COM REV CT BL AL AL X 10;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;00.923.140/0001-31;EMS SIGMA PHARMA LTDA;27,87;Tarja Vermelha(*)
1,36E+12;BRASART BCC;Similar;160 MG + 5 MG COM REV CT BL AL AL X 90;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;00.923.140/0001-31;EMS SIGMA PHARMA LTDA;250,8;Tarja Vermelha(*)
1,00E+12;VALSARTANA + ANLODIPINO;Genérico;(160,00+5,00) MG COM REV CT BL AL AL X 28;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;61.286.647/0001-16;SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA;37,18;Tarja Vermelha(*)
1,01E+12;DIOVAN AMLO FIX;Novo;(320,00+10,00) MG COM REV CT BL AL AL X 28;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;56.994.502/0001-30;NOVARTIS BIOCIENCIAS S.A;92,1;Tarja Vermelha(*)
1,01E+12;DIOVAN AMLO FIX;Novo;(160,00+5,00) MG COM REV CT BL AL AL X 14 ;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;56.994.502/0001-30;NOVARTIS BIOCIENCIAS S.A;39,01;Tarja Vermelha(*)
1,01E+12;DIOVAN AMLO FIX;Novo;(160,00+5,00) MG COM REV CT BL AL AL X 28;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;56.994.502/0001-30;NOVARTIS BIOCIENCIAS S.A;78,02;Tarja Vermelha(*)
1,01E+12;DIOVAN AMLO FIX;Novo;(320,00+5,00) MG COM REV CT BL AL AL X 14;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;56.994.502/0001-30;NOVARTIS BIOCIENCIAS S.A;39,01;Tarja Vermelha(*)
1,01E+12;DIOVAN AMLO FIX;Novo;(320,00+5,00) MG COM REV CT BL AL AL X 28;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;56.994.502/0001-30;NOVARTIS BIOCIENCIAS S.A;78,02;Tarja Vermelha(*)
1,01E+12;DIOVAN AMLO FIX;Novo;(160,00+10,00) MG COM REV CT BL AL AL X 28;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;56.994.502/0001-30;NOVARTIS BIOCIENCIAS S.A;92,1;Tarja Vermelha(*)
1,01E+12;DIOVAN AMLO FIX;Novo;(80,00+5,00) MG COM REV CT BL AL AL X 28;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;56.994.502/0001-30;NOVARTIS BIOCIENCIAS S.A;78,02;Tarja Vermelha(*)
1,06E+12;BRAVAN DUO;Similar;(160,0+10,0) MG COM REV CT BL AL AL X 30;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;95,59;Tarja Vermelha(*)
1,06E+12;BRAVAN DUO;Similar;(320,0+5,0) MG COM REV CT BL AL AL X 10;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;26,99;Tarja Vermelha(*)
1,06E+12;BRAVAN DUO;Similar;(320,0+5,0) MG COM REV CT BL AL AL X 30;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;80,98;Tarja Vermelha(*)
1,06E+12;BRAVAN DUO;Similar;(320,0+10,0) MG COM REV CT BL AL AL X 10;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;26,2;Tarja Vermelha(*)
1,06E+12;BRAVAN DUO;Similar;(320,0+10,0) MG COM REV CT BL AL AL X 30;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;78,61;Tarja Vermelha(*)
1,06E+12;BRAVAN DUO;Similar;(80,0+5,0) MG COM REV CT BL AL AL X 10;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;26,99;Tarja Vermelha(*)
1,06E+12;BRAVAN DUO;Similar;(80,0+5,0) MG COM REV CT BL AL AL X 30;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;80,98;Tarja Vermelha(*)
1,06E+12;BRAVAN DUO;Similar;(160,0+5,0) MG COM REV CT BL AL AL X 10;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;26,97;Tarja Vermelha(*)
1,06E+12;BRAVAN DUO;Similar;(160,0+5,0) MG COM REV CT BL AL AL X 30;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;80,92;Tarja Vermelha(*)
1,06E+12;BRAVAN DUO;Similar;(160,0+10,0) MG COM REV CT BL AL AL X 10;C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;31,86;Tarja Vermelha(*)
1,27E+12;VALSARTANA + HIDROCLOROTIAZIDA;Genérico;160 MG + 12,5 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;72.593.791/0001-11;NOVA QUIMICA FARMACÊUTICA S/A;27,87;Tarja Vermelha(*)
1,27E+12;VALSARTANA + HIDROCLOROTIAZIDA;Genérico;80 MG + 12,5 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;72.593.791/0001-11;NOVA QUIMICA FARMACÊUTICA S/A;27,87;Tarja Vermelha(*)
1,06E+12;VALSARTANA + HIDROCLOROTIAZIDA;Genérico;80 MG + 12,5 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;66,53;Tarja  Vermelha
1,06E+12;VALSARTANA + HIDROCLOROTIAZIDA;Genérico;160 MG + 12,5 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;66,53;Tarja  Vermelha
1,06E+12;VALSARTANA + HIDROCLOROTIAZIDA;Genérico;160 MG + 25 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;76,56;Tarja  Vermelha
1,06E+12;VALSARTANA + HIDROCLOROTIAZIDA;Genérico;320 MG + 25 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;76,56;Tarja  Vermelha
1,68E+12;VALSARTANA + HIDROCLOROTIAZIDA;Genérico;80 MG + 12,5 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;05.044.984/0001-26;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;66,53;Tarja  Vermelha
1,68E+12;VALSARTANA + HIDROCLOROTIAZIDA;Genérico;160 MG + 12,5 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;05.044.984/0001-26;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;66,53;Tarja  Vermelha
1,27E+12;ARACOR HCT;Genérico;160 MG + 12,5 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;72.593.791/0001-11;NOVA QUIMICA FARMACÊUTICA S/A;27,87;Tarja  Vermelha
1,27E+12;ARACOR HCT;Genérico;80 MG + 12,5 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;72.593.791/0001-11;NOVA QUIMICA FARMACÊUTICA S/A;27,87;Tarja  Vermelha
1,27E+12;ARACOR HCT;Genérico;160 MG + 25 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;72.593.791/0001-11;NOVA QUIMICA FARMACÊUTICA S/A;27,87;Tarja  Vermelha
1,68E+12;VALSARTANA + HIDROCLOROTIAZIDA;Genérico;160 MG + 25 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;05.044.984/0001-26;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;76,56;Tarja  Vermelha
1,68E+12;VALSARTANA + HIDROCLOROTIAZIDA;Genérico;320 MG + 25 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;05.044.984/0001-26;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;76,56;Tarja  Vermelha
1,27E+12;VALSARTANA + HIDROCLOROTIAZIDA;Genérico;320 MG + 25 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;72.593.791/0001-11;NOVA QUIMICA FARMACÊUTICA S/A;27,87;Tarja Vermelha(*)
1,36E+12;BRASART HCT;Similar;80 MG + 12,5 COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;00.923.140/0001-31;EMS SIGMA PHARMA LTDA;102,63;Tarja  Vermelha
1,36E+12;BRASART HCT;Similar;160 MG + 12,5 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;00.923.140/0001-31;EMS SIGMA PHARMA LTDA;102,63;Tarja  Vermelha
1,36E+12;BRASART HCT;Similar;160 MG + 25 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;00.923.140/0001-31;EMS SIGMA PHARMA LTDA;117,74;Tarja  Vermelha
1,36E+12;BRASART HCT;Similar;320 MG + 25 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;00.923.140/0001-31;EMS SIGMA PHARMA LTDA;117,74;Tarja  Vermelha
1,05E+12;VALSARTANA + HIDROCLOROTIAZIDA;Genérico;80 + 12,5 COM REV CT BL AL/AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;33.078.528/0001-32;TORRENT DO BRASIL LTDA;66,5;Tarja Vermelha(*)
1,05E+12;VALSARTANA + HIDROCLOROTIAZIDA;Genérico;160 + 12,5 COM REV CT BL AL/AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;33.078.528/0001-32;TORRENT DO BRASIL LTDA;66,5;Tarja Vermelha(*)
1,05E+12;VALSARTANA + HIDROCLOROTIAZIDA;Genérico;160 + 25 COM REV CT BL AL/AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;33.078.528/0001-32;TORRENT DO BRASIL LTDA;76,51;Tarja Vermelha(*)
1,05E+12;VALSARTANA + HIDROCLOROTIAZIDA;Genérico;320 + 12,5 COM REV CT BL AL/AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;33.078.528/0001-32;TORRENT DO BRASIL LTDA;66,5;Tarja Vermelha(*)
1,05E+12;VALSARTANA + HIDROCLOROTIAZIDA;Genérico;320 + 25 COM REV CT BL AL/AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;33.078.528/0001-32;TORRENT DO BRASIL LTDA;76,51;Tarja Vermelha(*)
1,06E+12;COSARTAN HCT;Similar;80 MG + 12,5 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;66,53;Tarja  Vermelha
1,06E+12;COSARTAN HCT;Similar;160 MG + 12,5 MG COM REV CT BL AL AL X 30;C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;66,53;Tarja  Vermelha
